sector,source,destination,Z_2000,Z_2001,Z_2002,Z_2003,Z_2004,Z_2005,Z_2006,Z_2007,Z_2008,Z_2009,Z_2010,Z_2011,Z_2012,Z_2013,Z_2014,simpleaverage2000,simpleaverage2001,simpleaverage2002,simpleaverage2003,simpleaverage2004,simpleaverage2005,simpleaverage2006,simpleaverage2007,simpleaverage2008,simpleaverage2009,simpleaverage2010,simpleaverage2011,simpleaverage2012,simpleaverage2013,simpleaverage2014,weightedaverage2000,weightedaverage2001,weightedaverage2002,weightedaverage2003,weightedaverage2004,weightedaverage2005,weightedaverage2006,weightedaverage2007,weightedaverage2008,weightedaverage2009,weightedaverage2010,weightedaverage2011,weightedaverage2012,weightedaverage2013,weightedaverage2014,value2000,value2001,value2002,value2003,value2004,value2005,value2006,value2007,value2008,value2009,value2010,value2011,value2012,value2013,value2014
Agriculture,CAN,KOR,9.3999891,9.1590166,8.8909245,9.0158319,9.0678129,8.7911062,8.9099064,9.6425171,11.864538,9.3475676,9.0992327,10.386027,10.066293,10.937897,8.9372864,1.3787184,1.5890917,1.5852433,1.5429814,1.282849,1.2774541,1.5609736,1.4582428,1.5529668,1.7567911,1.7402219,1.5739924,1.3745126,1.6963257,1.4174222,1.3683947,1.3527,1.4305458,1.385263,1.068871,1.0349512,1.2564868,1.2870575,1.2684115,1.1958971,1.169654,1.0945294,1.1298569,1.0650086,1.0649275,.23569301,.22458851,.16698396,.1381976,.19879685,.49775881,.39051402,.22304405,.27881756,.23120065,.5307892,1.3375396,.50960195,.33651158,.52552551
Agriculture,CAN,MEX,9.7321892,9.4827013,9.2051344,9.3344555,9.3882742,9.1017885,9.2247877,9.9832888,12.377649,9.6707907,9.3453751,10.731001,10.38287,11.335329,9.1715698,1.1838336,1.0607886,1.0258274,1.1685133,1.000172,1.0023959,1.0031946,1.0018791,1,1,1.1093404,1.0969019,1.1117111,1.0535054,1,1.1273932,1.0084933,1.004678,1.099243,1.0000104,1.0001409,1.0004697,1.0001409,1,1,1.067296,1.0580801,1.0543236,1.0240768,1,.95769548,1.1038756,.79939705,1.0037633,1.5384973,1.2233524,1.9181898,2.3138404,2.6785052,1.6139609,2.2847245,3.5054417,2.9021544,2.9249094,3.0594788
Agriculture,CAN,ROW,9.4985294,9.2550316,8.984129,9.1103458,9.1628714,8.8832636,9.0033102,9.7436008,11.980572,9.4555416,9.231616,10.532743,10.199856,11.097599,9.0876245,1.0008397,1.0008411,1.0005469,1.0004888,1.0004267,1.000483,1.000415,1.0004501,1.0004424,1.0004737,1.0005099,1.000506,1.0004387,1.000419,1.0004779,1.0006505,1.0005924,1.0004395,1.0002995,1.0002533,1.0002548,1.0002476,1.0002691,1.0002775,1.000367,1.0004002,1.0002885,1.0002297,1.0002294,1.0002652,7.374259,7.7190599,5.4814782,6.0474114,7.5441504,6.9774008,9.849822,14.093251,18.757334,18.990009,17.707048,20.632044,21.210104,16.649261,19.04274
Agriculture,CAN,RUS,8.4250603,8.2090807,7.9687967,8.0807476,8.1273375,7.8793297,7.9858103,8.642437,9.8571959,8.5666847,9.1999617,9.9889793,9.6870193,10.351206,9.3705215,1,1.0755329,1.070928,1,1,1.0675673,1,1.0487401,1.0502237,1.0457999,1.0462767,1.0457087,1.0474167,1.050552,1.0474063,1,1.0582143,1.0863945,1,1,1.0752319,1,1.033749,1.0412776,1.0331504,1.0325148,1.0340984,1.0431781,1.0436857,1.0433897,.032141406,.049084492,.075311713,.11770464,.16680783,.15288801,.074819371,.14203607,.13912976,.098684482,.12698145,.17685784,.15867245,.17625776,.080036297
Agriculture,CAN,TUR,9.7609253,9.5107002,9.2323141,9.3620167,9.4159937,9.1286621,9.2520247,10.012766,12.440322,9.6926336,9.3366499,10.7384,10.390203,11.348568,9.1509619,1.0869368,1.0877373,1.0772574,1.0812495,1.0785904,1.0983126,1.1486776,1.0665072,1.0636538,1.0838904,1.0623722,1.0904231,1,1.0769535,1,1.0897563,1.0802864,1.0671273,1.0699108,1.0617062,1.0946014,1.0590085,1.045585,1.0769761,1.0540215,1.0480508,1.0707941,1,1.0687287,1,.10961571,.037480682,.02111101,.078100026,.10412913,.060502719,.10534035,.084666252,.83128327,.39842507,.55034876,.56548941,.36562279,.6831668,.85962623
Agriculture,CAN,USA,8.5966501,8.3762722,8.1310921,8.2453241,8.2928619,8.0398035,8.1484518,8.8184519,10.519094,8.6009235,8.6757183,9.6801786,9.4154339,10.097744,8.6045561,1.0004114,1.0028111,1.0001029,1.0002743,1.0001029,1,1,1,1.0003428,1.0001029,1.0001029,1,1,1,1,1.0000685,1.0001029,1.0001029,1.0001029,1.0000685,1,1,1,1.0000343,1.0000343,1.0000685,1,1,1,1,8.0695829,8.6115131,9.4298134,8.27987,8.5736485,9.1848316,10.325112,11.194077,12.933084,9.3136148,10.08115,11.62213,13.362925,14.079012,15.322916
Agriculture,CHN,AUS,2.1690946,2.1624031,2.1557529,2.108762,2.0636876,1.993006,1.9273072,1.8649796,1.8416032,1.8188546,1.7967089,1.7734149,1.7507172,1.7507172,1.7507172,1.003203,1.0028099,1.0024099,1.0027066,1.0015106,1.0014107,1.0023005,1.0030857,1.0040799,1.0027376,1.0051739,1.0024939,1.0000025,1.0029861,1.0013947,1.0110496,1.0122415,1.0134342,1.013633,1.0144297,1.0091619,1.0078628,1.0088576,1.0059745,1.001947,1.0033897,1.0039868,1.0000086,1.0000088,1.0000098,.034088317,.030520679,.038621519,.068265595,.066024154,.085154913,.099744111,.112496,.11303546,.13539852,.15181293,.13058062,.15016794,.15794025,.25323212
Agriculture,CHN,BRA,2.1686645,2.1619744,2.1553254,2.1085334,2.0636506,1.9927717,1.9268718,1.8643301,1.8410393,1.8183731,1.7963065,1.7730007,1.7502921,1.7502921,1.7502921,1.088783,1.0779005,1.0674076,1.0649115,1.0588177,1.0522155,1.0488166,1.0609059,1.0564162,1.053817,1.0537064,1.0534163,1.0627137,1.0628173,1.0651133,1.0838041,1.0639255,1.0688177,1.0544275,1.0522225,1.0486234,1.0510184,1.0524184,1.0505198,1.0499222,1.0499153,1.0499145,1.0501623,1.050572,1.0615577,.017350206,.017807215,.045213599,.042650599,.037298873,.10451096,.11136366,.10427883,.29471302,.2098214,.48879936,.38134289,.50763333,.96105212,.28746802
Agriculture,CHN,CAN,2.1681826,2.1614943,2.1548467,2.1077728,2.0626101,1.9933145,1.9293596,1.8693773,1.8459705,1.8231931,1.80102,1.7776753,1.7549281,1.7549281,1.7549281,1.0051326,1.0076082,1.0051342,1.0043389,1.0067635,1.0130512,1.0096836,1.0133123,1.0203233,1.0102444,1.019241,1.0100427,1.0010468,1.0013291,1.0007651,1.0008161,1.0008607,1.0007837,1.0005279,1.0016453,1.0016015,1.0021402,1.0016963,1.003872,1.0023354,1.0041633,1.0019369,1.004663,1.0047594,1.0000223,.076535232,.091351174,.10544242,.13738921,.16249065,.20868406,.22898901,.27852723,.27586851,.21413797,.27385163,.32704881,.26643696,.29114482,.32490829
Agriculture,CHN,CHN,2.1652913,2.1586118,2.151973,2.099931,2.0498707,2.0018075,1.9636405,1.937219,1.9117382,1.8869715,1.8628904,1.8391426,1.8159943,1.8159943,1.8159943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,645.67981,679.27344,703.23297,743.01825,932.33563,980.35437,1080.479,1346.6189,1745.6508,1856.3649,2153.6833,2648.5068,2995.9998,3322.033,3538.8264
Agriculture,CHN,EUC,2.1695395,2.1628466,2.1561949,2.1090474,2.063823,1.9931699,1.9274681,1.8650894,1.841645,1.8188311,1.7966226,1.7733432,1.7506595,1.7506595,1.7506595,1.0114809,1.0231212,1.0266744,1.0126644,1.0132387,1.0193594,1.0118566,1.015016,1.0080256,1.0130767,1.0128117,1.0045941,1.0019373,1.003637,1.0052508,1.0025831,1.0091131,1.0080755,1.0048701,1.0031836,1.0032017,1.0028203,1.005751,1.0020088,1.0023369,1.0058192,1.0012622,1.0013759,1.0014824,1.0024914,5.3576741,4.505589,6.0242023,7.4024878,9.3573885,10.869658,13.247919,15.754833,17.586145,12.376274,16.567398,18.044451,15.727334,21.026276,20.360943
Agriculture,CHN,GBR,2.1689522,2.1622615,2.1556115,2.1087813,2.0638635,1.9927768,1.9266026,1.8636769,1.8403687,1.8176857,1.795603,1.7723099,1.7496135,1.7496135,1.7496135,1.0076351,1.0138271,1.0193081,1.0072287,1.0115209,1.0187558,1.0111711,1.0147192,1.0072161,1.0126147,1.0124608,1.00392,1.0013224,1.0031669,1.0047857,1.0004625,1.0018636,1.0016574,1.0004531,1.0010024,1.0008034,1.001405,1.0054024,1.001315,1.0016272,1.0053217,1.0004772,1.0004815,1.0004827,1.0021844,.17524898,.32726988,.35652426,.3462868,.3949962,.49994954,.62153637,.65983421,.59538776,.29865396,.37807405,.47555521,.35484597,.68344533,.38374826
Agriculture,CHN,IDN,2.1688166,2.1621261,2.1554766,2.1087067,2.0638471,1.9927065,1.9264787,1.8634983,1.8402163,1.8175583,1.7954997,1.7722027,1.7495028,1.7495028,1.7495028,1.0846994,1.0206007,1.0461501,1.0527,1.0444002,1.0165001,1.01615,1.01485,1.0474999,1.0014501,1.00125,1.0031,1,1.0035999,1.0490999,1.0684997,1.0154006,1.0323004,1.0180507,1.0286003,1.0234499,1.0195,1.0196501,1.0442998,1.00585,1.0198497,1.0397993,1.0207496,1.0194997,1.0498499,.6870265,.73728526,1.188429,1.5828491,.79107869,.9562757,1.8783726,2.917562,2.2106216,2.5142179,3.2409098,3.8035247,2.9562168,3.1319795,3.1190879
Agriculture,CHN,IND,2.1692941,2.1626022,2.1559513,2.1089568,2.0638802,1.9929732,1.9269865,1.8642662,1.8408872,1.8181361,1.7959881,1.772704,1.750016,1.750016,1.750016,1.1711377,1.3372411,1.2996045,1.2210829,1.2249645,1.2653636,1.1410329,1.2373155,1.1692301,1.2440827,1.219018,1.1301432,1.1303803,1.1228136,1.147369,1.1288742,1.3533047,1.2760664,1.2212944,1.2215463,1.2828609,1.1727335,1.2621652,1.1022725,1.2946515,1.2827634,1.1675388,1.17224,1.1719362,1.168785,.099850781,.072063781,.25910905,.17316541,.13003299,.12373602,.16431183,.22920522,.2536163,.51504982,.3530241,.45797372,.42884162,.41778359,.32413864
Agriculture,CHN,JPN,2.1709125,2.1642156,2.1575596,2.1097438,2.0638745,1.9939716,1.9290574,1.8675491,1.8438169,1.8207266,1.7982527,1.7750087,1.7523583,1.7523583,1.7523583,1.0079628,1.0081375,1.0090966,1.0076362,1.0173417,1.0161809,1.0163792,1.016518,1.0184089,1.0174969,1.0181948,1.0168668,1.0172546,1.010164,1.0212864,1.0136182,1.0147264,1.0165666,1.011955,1.0224328,1.0228076,1.0290325,1.0222646,1.0262046,1.0279375,1.0321025,1.0309668,1.0231051,1.0239381,1.016562,2.9592426,2.9614365,2.8100007,3.9112825,4.4883738,4.8886342,4.4913535,4.9038458,4.4807076,3.0696893,4.0373316,4.4446435,4.343771,4.7500529,5.0922246
Agriculture,CHN,KOR,2.1743872,2.1676795,2.1610131,2.1118128,2.0646122,1.9955106,1.9312692,1.8702608,1.8459294,1.8222635,1.7992364,1.776098,1.7535481,1.7535481,1.7535481,2.3207603,1.6094432,1.5732204,1.6093279,1.5786903,1.5248226,1.6025962,1.6785825,1.6649134,1.5675941,1.5972805,1.6244278,1.728387,1.7282617,1.0153652,4.2610941,2.5065913,2.6850603,2.7146497,2.3711324,2.8830304,2.4051759,2.3774886,1.6372929,1.4193938,1.5594093,1.4781104,1.7765049,1.721987,1.0144486,2.3083761,1.490123,2.5556905,3.7605631,1.6831424,3.3920412,2.1593797,4.1131864,1.988999,1.4805253,1.8679416,1.928443,1.9421101,1.8242509,1.8997411
Agriculture,CHN,MEX,2.17015,2.1634555,2.1568019,2.1094396,2.064009,1.993395,1.927689,1.8652403,1.8417025,1.8187989,1.7965043,1.7732447,1.7505802,1.7505802,1.7505802,1.1143885,1.1265374,1.1232265,1.1160259,1.167846,1.1209443,1.0524892,1.110441,1.0835835,1.0614651,1.107987,1.0515648,1.1219503,1.1098213,1.0527817,1.0458621,1.0810916,1.0210829,1.0180469,1.0131748,1.0118968,1.0127127,1.009562,1.0110799,1.0223174,1.0199155,1.0243443,1.2262905,1.0390919,1.0502687,.044496257,.083857328,.065159477,.091331795,.084904946,.14570843,.12246618,.19601572,.13308577,.090258673,.28109106,.23977898,.11871012,.10727566,.086260974
Agriculture,CHN,ROW,2.1756001,2.1688886,2.1622183,2.1124549,2.0647111,1.9961755,1.9325136,1.8721243,1.84755,1.8236508,1.8003998,1.7772942,1.7547752,1.7547752,1.7547752,1.0040158,1.0037447,1.0019445,1.0020192,1.0019426,1.002421,1.002213,1.0024314,1.0018309,1.0022862,1.0023242,1.002548,1.0024865,1.0022457,1.0022553,1.0038291,1.0035294,1.0018799,1.0024549,1.00196,1.0018473,1.0019617,1.0017097,1.0015378,1.0018409,1.0020099,1.0018576,1.0021628,1.0019196,1.0022433,5.5300002,6.0609102,8.2330475,13.062481,10.826813,14.499905,15.08413,18.593578,17.431702,25.10022,29.960924,31.339329,29.224199,28.967655,31.008085
Agriculture,CHN,RUS,2.2528245,2.2458751,2.2389681,2.1564786,2.0772297,2.033505,1.993221,1.9548107,1.9160953,1.8786128,1.8423104,1.8214526,1.8010648,1.8010648,1.8010648,1,1.0775778,1.0872467,1,1,1.0866708,1,1.0641375,1.070199,1.0767519,1,1.0714873,1.0741736,1.0776889,1.0636944,1,1.0577365,1.0821357,1,1,1.0710016,1,1.0777389,1.0739797,1.0799234,1,1.0734092,1.0891693,1.0922908,1.0843217,.042620003,.055764049,.12177204,.3795411,.72629601,.94071138,.81873596,1.5180401,1.8463551,1.5502239,1.8265903,1.8069313,.84072292,1.3791375,.79974562
Agriculture,CHN,TUR,2.1688154,2.1621249,2.1554754,2.1086769,2.0637894,1.9927524,1.9266496,1.8638302,1.8405361,1.8178666,1.795797,1.7724985,1.749797,1.749797,1.749797,1.3015324,1.3005713,1.3006059,1.1748577,1.2168007,1.1512797,1.1635718,1.1668428,1.1603287,1.1331476,1.1627361,1.0878032,1,1.1393183,1,1.1420323,1.1176609,1.1141976,1.1944721,1.2437663,1.2498634,1.1738307,1.2709653,1.1688066,1.1539235,1.1946158,1.0993346,1,1.1725008,1,.030146165,.066567294,.058291446,.038211934,.039677497,.12598434,.060845912,.10051896,.26336375,.1780656,.23817553,.21131587,.21946627,.22289586,.22056255
Agriculture,CHN,USA,2.1638098,2.1571348,2.1505005,2.1022086,2.0558162,1.9961056,1.9440496,1.8998741,1.8759769,1.8527299,1.8301073,1.8064772,1.7834499,1.7834499,1.7834499,1.0280162,1.0351371,1.0363016,1.0332769,1.0215459,1.0312865,1.0281907,1.0165576,1.0159109,1.0338633,1.0144352,1.0297041,1.0178999,1.0164955,1.021242,1.0733349,1.048779,1.0481501,1.0525997,1.0435954,1.0266525,1.027997,1.0212489,1.0142083,1.0306506,1.0102191,1.015222,1.0123516,1.0085438,1.0128449,.3631452,.33753917,.4990429,.65720993,.60568738,.83424497,1.0290389,1.1814032,1.1889141,.9603008,1.2600499,1.2767155,1.4614046,1.7296348,1.7114979
Agriculture,EUC,AUS,11.367304,11.393376,10.628649,10.247253,10.415663,9.8083534,9.9531584,10.324356,10.323939,9.4697723,9.8830633,10.354589,10.494617,10.169333,9.7728329,1.000634,1.0005673,1.0003829,1.0006375,1.0005453,1.0010449,1.0006213,1.0009413,1.0007291,1.0015024,1.0025027,1.0011221,1.0010787,1.0007739,1.0010889,1.0006827,1.0006468,1.0005531,1.0006241,1.0004447,1.0011195,1.0007522,1.000942,1.0009116,1.0011202,1.002261,1.0011541,1.0008885,1.0006689,1.0012995,.68944412,.70929974,.74240571,1.034332,1.2698702,1.2943004,1.3746349,1.6511656,1.8197336,2.163456,2.1298032,2.2074273,2.0999348,1.8514391,1.7781006
Agriculture,EUC,BRA,11.234954,11.06455,10.749544,10.476905,10.517218,9.8424301,9.7923555,10.091123,10.110667,9.3387709,9.5942335,9.9160042,10.052547,9.9598742,9.6001406,1.0559403,1.0502601,1.0446181,1.0441221,1.0369964,1.0379802,1.0351291,1.0350438,1.0357654,1.0360343,1.0386561,1.0348811,1.0337185,1.0344263,1.0321772,1.0519043,1.0424513,1.036287,1.0368448,1.0305735,1.0351609,1.0337609,1.0347589,1.0323081,1.0302273,1.0357958,1.0292038,1.03,1.0325215,1.0294781,.71309322,.58148021,.80010545,1.1944549,.77734119,.97600311,.99121428,1.1878306,1.5614326,2.0361404,2.357455,2.8712852,2.8085008,2.8632059,3.4492481
Agriculture,EUC,CAN,11.801731,11.540011,11.127172,10.858009,11.25294,10.609631,10.606147,11.042159,10.994688,10.099106,10.543885,11.01647,10.963363,10.883868,10.590195,1.0058976,1.004464,1.0104834,1.0107901,1.0130739,1.011418,1.0086129,1.0114044,1.0097883,1.0107881,1.0070683,1.0121492,1.0047821,1.0043064,1.0045998,1.0072054,1.0060697,1.0117683,1.0098543,1.0031503,1.0043452,1.0036767,1.0044308,1.0068527,1.0061983,1.0038201,1.0039363,1.005394,1.0062116,1.0060238,2.2588818,2.5381644,2.7473085,3.0801632,3.7353258,3.5244408,3.4894507,3.8909025,4.551652,4.0344863,3.2671614,3.5983837,3.3818336,3.866987,4.8879418
Agriculture,EUC,CHN,11.728229,11.534335,10.886297,10.346642,10.426394,9.6931906,9.577034,10.098195,9.9190464,9.2296257,9.3088541,10.101356,10.339793,9.9410715,9.661582,1.2437927,1.0653793,1.1333225,1.1307607,1.133199,1.0808183,1.1216686,1.1108292,1.0899972,1.0882301,1.0991433,1.1081625,1.1124064,1.1246095,1.0742497,1.4079331,1.0579351,1.1306012,1.1489394,1.2002088,1.1045747,1.140258,1.146015,1.1392244,1.1259719,1.1205838,1.1270398,1.1452342,1.1426076,1.0776132,1.9693222,1.1915685,1.0862379,2.2737057,2.9786189,4.7736683,3.3987162,4.0683322,6.0531707,6.6228418,9.80159,12.58067,14.585367,20.44281,19.570732
Agriculture,EUC,EUC,11.563905,11.51977,11.087598,10.803673,10.998298,10.063844,9.8797359,10.413161,10.432262,9.5128803,9.6352596,11.019151,10.760589,10.790861,10.492699,1.0022936,1.0032459,1.0021158,1.0022094,1.0005162,1.0007565,1.0010371,1.000479,1.0008214,1.0006187,1.0001655,1.0004286,1.0001781,1.0001669,1.0002391,1.0025058,1.0033828,1.0033556,1.002367,1.0007193,1.0008701,1.0006917,1.0002942,1.0004597,1.0004799,1.0001413,1.0004307,1.00026,1.0002525,1.0000302,48640.621,48922.961,50383.93,60055.438,69625.242,65111.094,64566.469,76882.969,85260.188,73421.461,72867.656,82580.859,78068.289,81358.156,79827.656
Agriculture,EUC,GBR,12.993248,12.166583,11.766539,11.11965,11.345901,10.639901,11.445655,11.777824,12.002036,11.395899,9.835887,12.542912,11.944386,12.486404,13.022223,1.0000298,1.000034,1.000024,1.0000222,1.0000244,1.0000255,1.0000248,1.0000242,1.000024,1.0000221,1.0000249,1.000025,1.0000217,1.0000182,1.0000169,1.0000142,1.0000205,1.0000205,1.0000166,1.0000206,1.0000155,1.000017,1.0000173,1.0000193,1.0000226,1.0000219,1.0000221,1.0000129,1.0000093,1.0000095,50.335663,54.125511,63.412636,74.685173,86.156403,93.658951,108.61201,124.64005,119.60751,154.43484,171.6949,206.03589,197.81734,198.18109,220.49542
Agriculture,EUC,IDN,16.313377,15.514486,14.036304,12.594575,12.786055,12.603962,11.700785,11.431355,11.987694,11.44755,12.18133,12.757562,13.132248,13.299984,13.263878,1.0300503,1.0380561,1.032564,1.0323429,1.0313387,1.0315239,1.0344369,1.03082,1.0322526,1.0165879,1.0356756,1.0401745,1.0385213,1.0378683,1.0380287,1.0278636,1.0314165,1.0224818,1.031255,1.0307469,1.0332836,1.0319128,1.0306637,1.0249239,1.0123444,1.0271438,1.033129,1.027045,1.0315573,1.0284495,.53456241,.85267067,.58598393,.6694715,1.1772348,1.0224966,1.253592,1.8622499,1.7357541,1.895618,2.575063,2.0237405,3.061053,1.9226191,2.6743209
Agriculture,EUC,IND,11.810925,11.224668,10.757062,10.215289,10.448902,9.695816,10.292349,10.723107,11.100946,10.602318,9.2890968,12.0321,11.275762,11.622081,12.05705,1.1270331,1.1504054,1.1779979,1.160687,1.1602118,1.1682521,1.1943775,1.221234,1.2329921,1.2247686,1.2295409,1.1786406,1.1818202,1.1884232,1.1027259,1.0755537,1.1504611,1.1702495,1.1635675,1.1639247,1.1783103,1.1883229,1.2221113,1.188522,1.2449809,1.2347622,1.1764942,1.1855201,1.1826893,1.0853199,.12807633,.47065541,.84336275,.60037899,.37241337,.33360773,.92665672,.8692618,.69153637,.74905139,1.1011624,1.1162124,.89464325,.41712269,.53928798
Agriculture,EUC,JPN,11.830318,11.785479,10.988392,10.553759,10.764901,10.205621,10.319979,10.72445,10.632221,9.7132502,10.191039,10.593384,10.772131,10.415397,10.053347,1.0105766,1.0087203,1.0107967,1.0133586,1.0116236,1.0104958,1.0126811,1.0108336,1.0089929,1.0096258,1.0083375,1.008603,1.0090332,1.0087056,1.0091959,1.0099862,1.0090227,1.00879,1.0101073,1.0105661,1.0117273,1.010422,1.0083554,1.0095965,1.0077125,1.0067053,1.006775,1.0074481,1.0079371,1.0086595,8.1460238,8.9978275,8.5065594,9.2388182,9.8181448,8.9168844,8.4587774,9.6731329,10.651061,7.1737471,7.646554,7.8404231,7.8376184,6.4111037,6.2887573
Agriculture,EUC,KOR,13.280259,13.765019,12.893891,12.510422,12.818815,11.909803,11.940533,12.233841,12.301229,10.650535,10.12673,13.796679,12.760965,12.637156,12.422845,1.4708149,1.4425364,1.1313242,1.1306154,1.124926,1.2989148,1.1424839,1.2512883,1.8353978,2.3291292,1.5902901,1.7195544,1.4762641,1.5995432,1.2747546,1.9569852,1.2309729,1.114374,1.1575446,1.0923698,1.0940236,1.2922249,1.1969849,1.8430184,2.2591109,1.7236499,1.7585276,2.435606,2.4542654,1.8893441,1.1602802,.7220155,.89467525,.85187858,1.0082395,1.2151536,1.1477937,1.1513807,1.439027,2.8688514,4.3327794,3.1784856,2.6513176,4.0318742,2.6895688
Agriculture,EUC,MEX,12.322883,12.05872,11.379803,11.115408,11.260622,11.036695,11.211078,11.230946,11.408523,10.4416,10.87573,11.090396,11.161794,11.251711,10.792115,1.104118,1.0166029,1.1467974,1.1449443,1.0157531,1.0150259,1.0164183,1.0002071,1.0740014,1.0103358,1.093426,1.0924914,1.1319811,1.0490979,1.000643,1.0914313,1.006651,1.1192906,1.1677974,1.0103114,1.0068874,1.0028679,1.0057435,1.0016283,1.0013616,1.1150374,1.1296633,1.1344984,1.0563883,1.0000437,1.105831,1.3984948,1.6879953,1.7802281,2.4257121,2.8462729,3.782433,4.7214537,5.4448133,4.226687,4.9330473,4.8552885,4.6150293,3.7551825,3.4059799
Agriculture,EUC,ROW,11.827485,11.752259,11.094966,10.511477,10.737395,10.07033,9.9183331,10.383881,10.424511,9.5344181,9.8048697,11.20325,10.93204,10.671928,10.497705,1.0004523,1.0004108,1.0002654,1.000228,1.0002214,1.000201,1.0002232,1.0001838,1.0002584,1.00036,1.0002387,1.0002879,1.0002235,1.0002,1.000208,1.0003047,1.0003159,1.0002356,1.000114,1.0002031,1.0001668,1.0001601,1.0001788,1.0002483,1.0004199,1.0003009,1.0003264,1.0002861,1.0002787,1.0003866,80.806541,77.201393,79.938118,100.23566,113.37535,128.54549,131.85269,168.53445,277.87003,257.87857,325.65311,369.53058,312.483,305.70105,276.70432
Agriculture,EUC,RUS,12.214207,11.345668,11.029187,10.495562,11.865742,12.76865,12.959918,11.900256,11.169056,10.909421,11.279384,11.183346,10.822703,11.47835,11.600008,1,1.0818561,1.0878593,1,1,1.0708965,1,1.0486339,1.0553932,1.0558791,1.05463,1.052011,1.0671318,1.0651001,1.0402137,1,1.0734186,1.0855027,1,1,1.0701171,1,1.0336576,1.0365953,1.0358398,1.0369139,1.040345,1.0408151,1.041267,1.0411803,7.481957,7.7653904,19.028133,40.522377,57.316189,80.857567,57.377506,108.27458,124.69032,145.18657,173.86072,163.87531,143.83965,208.96642,120.17335
Agriculture,EUC,TUR,15.686363,15.424611,14.311007,13.347978,13.542052,13.00448,12.422616,12.377286,12.890421,11.66326,11.221627,14.852312,14.025806,14.385174,14.417615,1.1407431,1.1455657,1.1088775,1.1222118,1.129362,1.1147294,1.1526144,1.1389879,1.1003041,1.1768351,1.3243896,1.2103381,1,1.2115058,1,1.1494919,1.110368,1.0632334,1.0938588,1.1417289,1.1082238,1.1135212,1.1749305,1.0667639,1.1490184,1.4525217,1.2656515,1,1.2794507,1,3.86076,3.7712719,4.2891321,5.9596205,7.3183331,7.6722002,6.9492817,8.21525,13.812212,14.452929,16.51473,16.048449,14.856691,14.943443,12.283722
Agriculture,EUC,USA,11.354574,11.047478,10.594775,10.189408,10.415128,9.8376322,9.9521046,10.296968,10.278986,9.1061115,9.0654869,9.8353968,9.7155085,9.753437,9.5357533,1.0183238,1.021693,1.0254452,1.0234021,1.0269058,1.0229834,1.026143,1.020612,1.0254048,1.0286685,1.0205625,1.0185398,1.0138953,1.0147667,1.0120116,1.0329373,1.037904,1.0477321,1.0481398,1.0566527,1.0527458,1.0447142,1.0412501,1.0411571,1.0581626,1.0408167,1.0369184,1.0278277,1.0322502,1.0372137,17.107964,19.054321,21.571718,23.029844,20.908207,20.081148,23.673946,23.89814,24.484753,22.275614,20.307528,20.817554,21.104111,17.084352,17.012289
